A400WW08,841560138143,20
A400WW085,841560138150,40
A400WW09,841560138167,29
A400WW095,841560138174,27
A400WW10,841560138181,34
A400WW105,841560138198,14
A400WW11,841560138204,8
A400WW12,841560138211,18
A400WW13,841560138228,9
A400WX055,841560138259,5
A400WX06,841560138266,7
A400WX065,841560138273,3
A400WX07,841560138280,7
A400WX075,841560138297,13
A400WX08,841560138303,7
A400WX085,841560138310,5
A400WX09,841560138327,7
A400WX095,841560138334,20
A400WX10,841560138341,9
A400WX11,841560138365,3
A400WX12,841560138372,2
A400WX13,841560138389,4
A401WM05,841560138419,7
A401WM055,841560138426,7
A401WM065,841560138440,24
A401WM07,841560138457,34
A401WM075,841560138464,19
A401WM08,841560138471,42
A401WM085,841560138488,7
A401WM09,841560138495,18
A401WM095,841560138501,10
A401WM105,841560138525,12
A401WM11,841560138532,36
A401WM12,841560138549,7
A401WM13,841560138556,6
A401WW05,841560138570,1
A401WW055,841560138587,9
A401WW06,841560138594,5
A401WW065,841560138600,3
A401WW07,841560138617,21
A401WW075,841560138624,25
A401WW08,841560138631,26
A401WW085,841560138648,40
A401WW09,841560138655,28
A401WW095,841560138662,13
A401WW10,841560138679,41
A401WW105,841560138686,10
A401WW11,841560138693,1
A401WW12,841560138709,8
A401WW13,841560138716,8
A401WX05,841560138730,4
A401WX055,841560138747,8
A401WX06,841560138754,1
A401WX065,841560138761,9
A401WX07,841560138778,18
A401WX075,841560138785,18
A401WX08,841560138792,29
A401WX085,841560138808,14
A401WX09,841560138815,18
A401WX095,841560138822,14
A401WX10,841560138839,4
A401WX105,841560138846,11
A401WX11,841560138853,10
A401WX12,841560138860,5
A401WX13,841560138877,11
A402WM05,841560138907,5
A402WM055,841560138914,8
A402WM065,841560138938,1
A402WM08,841560138969,1
A402WM095,841560138990,11
A402WM10,841560139003,4
A402WM105,841560139010,3
A402WM11,841560139027,2
A402WM13,841560139041,6
A402WS,841560139379,2
A402WW05,841560139065,8
A402WW055,841560139072,9
A402WW06,841560139089,14
A402WW065,841560139096,28
A402WW07,841560139102,25
A402WW075,841560139119,33
A402WW08,841560139126,1
A402WW09,841560139140,8
A402WW105,841560139171,15
A402WW11,841560139188,1
A402WW12,841560139195,3
A402WW13,841560139201,4
A402WX05,841560139225,9
A402WX055,841560139232,8
A402WX06,841560139249,7
A402WX065,841560139256,16
A402WX07,841560139263,15
A402WX075,841560139270,19
A402WX08,841560139287,21
A402WX085,841560139294,6
A402WX09,841560139300,11
A402WX095,841560139317,24
A402WX10,841560139324,5
A402WX105,841560139331,6
A402WX11,841560139348,4
A403WM05,841560139393,6
A403WM055,841560139409,7
A403WM06,841560139416,13
A403WM065,841560139423,13
A403WM07,841560139430,14
A403WM075,841560139447,27
A403WM08,841560139454,27
A403WM085,841560139461,26
A403WM09,841560139478,32
A403WM095,841560139485,12
A403WM10,841560139492,18
A403WM105,841560139508,4
A403WM11,841560139515,6
A403WM12,841560139522,10
A403WM13,841560139539,3
A403WW05,841560139553,17
A403WW055,841560139560,7
A403WW06,841560139577,14
A403WW065,841560139584,18
A403WW07,841560139591,22
A403WW075,841560139607,39
A403WW08,841560139614,30
A403WW085,841560139621,21
A403WW09,841560139638,19
A403WW095,841560139645,28
A403WW10,841560139652,17
A403WW105,841560139669,24
A403WW11,841560139676,27
A403WW12,841560139683,12
A403WW13,841560139690,9
A403WX05,841560139713,15
A403WX055,841560139720,14
A403WX06,841560139737,8
A403WX065,841560139744,21
A403WX07,841560139751,9
A403WX075,841560139768,17
A403WX08,841560139775,13
A403WX085,841560139782,8
A403WX09,841560139799,16
A403WX095,841560139805,20
A403WX10,841560139812,6
A403WX105,841560139829,5
A403WX11,841560139836,12
A403WX12,841560139843,7
A403WX13,841560139850,8
A4100MM07,841560113423,9
A4100MM075,841560113430,13
A4100MM09,841560113461,2
A4100MM105,841560113492,20
A4100MM11,841560113508,2
A4100MM115,841560113515,4
A4100MM125,841560113539,10
A4100MM14,841560113553,15
A4100MM15,841560113560,4
A4100MW07,841560113584,19
A4100MW085,841560113614,26
A4100MW10,841560113645,30
A4100MW105,841560113652,59
A4100MW12,841560113683,25
A4100MW125,841560113690,8
A4100MW14,841560113713,2
A4100MX07,841560113737,3
A4100MX075,841560113744,6
A4100MX085,841560113768,16
A4100MX09,841560113775,8
A4100MX125,841560113843,1
A4100MX14,841560113867,15
A4100MX15,841560113874,1
A5000MM07,841560116646,1
A5000MM075,841560116653,12
A5000MM08,841560116660,9
A5000MM085,841560116677,19
A5000MM09,841560116684,5
A5000MM095,841560116691,4
A5000MM10,841560116707,22
A5000MM105,841560116714,46
A5000MM11,841560116721,85
A5000MM115,841560116738,18
A5000MM12,841560116745,28
A5000MM125,841560116752,27
A5000MM13,841560116769,31
A5000MM14,841560116776,11
A5000MM15,841560116783,1
A5000MS,841560116790,4
A5000MW07,841560116806,2
A5000MW075,841560116813,3
A5000MW08,841560116820,15
A5000MW085,841560116837,20
A5000MW09,841560116844,85
A5000MW095,841560116851,42
A5000MW10,841560116868,14
A5000MW105,841560116875,54
A5000MW11,841560116882,136
A5000MW115,841560116899,55
A5000MW12,841560116905,11
A5000MW125,841560116912,22
A5000MW13,841560116929,103
A5000MW14,841560116936,12
A5000MW15,841560116943,16
A5000MX07,841560116950,6
A5000MX075,841560116967,2
A5000MX08,841560116974,21
A5000MX085,841560116981,31
A5000MX09,841560116998,17
A5000MX095,841560117001,70
A5000MX10,841560117018,104
A5000MX105,841560117025,46
A5000MX11,841560117032,83
A5000MX115,841560117049,122
A5000MX12,841560117056,67
A5000MX125,841560117063,33
A5000MX13,841560117070,46
A5000MX14,841560117087,28
A5000MX15,841560117094,12
A500WM05,841560142416,4
A500WM055,841560142423,10
A500WM06,841560142430,9
A500WM065,841560142447,14
A500WM07,841560142454,3
A500WM075,841560142461,20
A500WM08,841560142478,55
A500WM085,841560142485,8
A500WM09,841560142492,28
A500WM095,841560142508,12
A500WM10,841560142515,1
A500WM105,841560142522,14
A500WM11,841560142539,20
A500WM12,841560142546,8
A500WM13,841560142553,1
A500WW05,841560142560,11
A500WW055,841560142577,6
A500WW06,841560142584,11
A500WW065,841560142591,8
A500WW07,841560142607,31
A500WW075,841560142614,28
A500WW08,841560142621,23
A500WW085,841560142638,35
A500WW09,841560142645,32
A500WW095,841560142652,23
A500WW10,841560142669,33
A500WW105,841560142676,21
A500WW11,841560142683,17
A500WW12,841560142690,10
A500WW13,841560142706,5
A500WX05,841560142713,6
A500WX055,841560142720,9
A500WX06,841560142737,17
A500WX065,841560142744,20
A500WX07,841560142751,16
A500WX075,841560142768,10
A500WX08,841560142775,15
A500WX085,841560142782,20
A500WX09,841560142799,18
A500WX095,841560142805,10
A500WX10,841560142812,7
A500WX105,841560142829,1
A500WX11,841560142836,7
A500WX12,841560142843,7
A500WX13,841560142850,11
A501WM05,841560142867,11
A501WM055,841560142874,12
A501WM06,841560142881,10
A501WM065,841560142898,8
A501WM07,841560142904,21
A501WM075,841560142911,24
A501WM08,841560142928,37
A501WM085,841560142935,18
A501WM09,841560142942,23
A501WM095,841560142959,14
A501WM10,841560142966,21
A501WM105,841560142973,24
A501WM11,841560142980,14
A501WM12,841560142997,6
A501WM13,841560143000,8
A501WW05,841560143017,12
A501WW055,841560143024,20
A501WW06,841560143031,25
A501WW065,841560143048,4
A501WW07,841560143055,5
A501WW075,841560143062,8
A501WW08,841560143079,12
A501WW085,841560143086,18
A501WW09,841560143093,47
A501WW095,841560143109,19
A501WW10,841560143116,17
A501WW105,841560143123,33
A501WW11,841560143130,25
A501WW12,841560143147,12
A501WW13,841560143154,7
A501WX05,841560143161,9
A501WX055,841560143338,15
A501WX06,841560143185,17
A501WX065,841560143192,24
A501WX07,841560143208,30
A501WX075,841560143215,19
A501WX08,841560143222,42
A501WX085,841560143239,38
A501WX09,841560143246,26
A501WX095,841560143253,15
A501WX10,841560143260,28
A501WX105,841560143277,13
A501WX11,841560143284,18
A501WX12,841560143291,7
A501WX13,841560143307,9
A6000MM075,841560116196,4
A6000MM08,841560116202,12
A6000MM09,841560116226,6
A6000MM105,841560116257,8
A6000MM11,841560116264,4
A6000MM12,841560116288,18
A6000MM125,841560116295,2
A6000MM14,841560116318,9
A6000MM15,841560116325,3
A6000MS,841560116332,7
A6000MW08,841560116363,9
A6000MW085,841560116370,62
A6000MW09,841560116387,12
A6000MW095,841560116394,52
A6000MW10,841560116400,89
A6000MW105,841560116417,65
A6000MW11,841560116424,22
A6000MW115,841560116431,24
A6000MW13,841560116462,4
A6000MX07,841560116493,12
A6000MX075,841560116509,1
A6000MX08,841560116516,10
A6000MX085,841560116523,5
A6000MX09,841560116530,11
A6000MX095,841560116547,21
A6000MX10,841560116554,19
A6000MX115,841560116585,69
A6000MX12,841560116592,26
A6000MX13,841560116615,58
A6000MX15,841560116639,3
A600WM06,841560151050,12
A600WM065,841560151067,10
A600WM07,841560151074,28
A600WM075,841560151081,32
A600WM08,841560151098,34
A600WM085,841560151104,23
A600WM09,841560151111,25
A600WM095,841560151128,4
A600WM10,841560151135,24
A600WM105,841560151142,14
A600WM11,841560151159,6
A600WM12,841560151166,8
A600WM13,841560151173,9
A600WS,841560152224,45
A600WW06,841560151180,23
A600WW065,841560151197,26
A600WW07,841560151203,58
A600WW075,841560151210,64
A600WW08,841560151227,107
A600WW085,841560151234,65
A600WW09,841560151241,50
A600WW095,841560151258,44
A600WW10,841560151265,44
A600WW105,841560151272,5
A600WW11,841560151289,20
A600WW12,841560151296,8
A600WW13,841560151302,13
A600WX07,841560151333,12
A600WX075,841560151340,9
A600WX08,841560151357,10
A600WX085,841560151364,19
A600WX09,841560151371,17
A600WX095,841560151388,13
A600WX10,841560151395,10
A600WX105,841560151401,10
A600WX11,841560151418,13
A600WX12,841560151425,11
A600WX13,841560151432,9
A601WM06,841560151449,9
A601WM065,841560151456,8
A601WM07,841560151463,32
A601WM075,841560151470,20
A601WM08,841560151487,35
A601WM085,841560151494,21
A601WM09,841560151500,23
A601WM095,841560151517,9
A601WM10,841560151524,25
A601WM11,841560151548,1
A601WM12,841560151555,8
A601WM13,841560151562,6
A601WS,841560152231,29
A601WW06,841560151579,21
A601WW065,841560151586,28
A601WW07,841560151593,53
A601WW075,841560151609,62
A601WW08,841560151616,95
A601WW085,841560151623,57
A601WW09,841560151630,67
A601WW095,841560151647,36
A601WW10,841560151654,49
A601WW105,841560151661,14
A601WW11,841560151678,32
A601WW12,841560151685,13
A601WW13,841560151692,10
A601WX06,841560151708,2
A601WX07,841560151722,7
A601WX075,841560151739,1
A601WX08,841560151746,19
A601WX085,841560151753,11
A601WX09,841560151760,17
A601WX095,841560151777,12
A601WX10,841560151784,13
A601WX105,841560151791,6
A601WX11,841560151807,13
A601WX12,841560151814,8
A601WX13,841560151821,7
A7000MM07,841560110293,8
A7000MM075,841560110309,26
A7000MM08,841560110316,12
A7000MM085,841560110323,19
A7000MM09,841560110330,42
A7000MM095,841560110347,22
A7000MM10,841560110354,8
A7000MM105,841560110361,23
A7000MM11,841560110378,20
A7000MM115,841560110385,1
A7000MM12,841560110392,38
A7000MM13,841560110415,27
A7000MM15,841560110439,6
A7000MW07,841560110453,9
A7000MW075,841560110460,20
A7000MW08,841560110477,35
A7000MW085,841560110484,17
A7000MW09,841560110491,34
A7000MW095,841560110507,39
A7000MW10,841560110514,42
A7000MW105,841560110521,40
A7000MW11,841560110538,4
A7000MW115,841560110545,48
A7000MW12,841560110552,9
A7000MW13,841560110576,43
A7000MW14,841560110583,21
A7000MW15,841560110590,6
A7000MX07,841560110606,3
A7000MX075,841560110613,3
A7000MX08,841560110620,21
A7000MX085,841560110637,15
A7000MX09,841560110644,35
A7000MX095,841560110651,22
A7000MX105,841560110675,18
A7000MX13,841560110729,18
A7000MX14,841560110736,3
A7000MX15,841560110743,13
A7000WM055,841560110767,2
A7000WM065,841560110781,4
A7000WM07,841560110798,91
A7000WM075,841560110804,76
A7000WM08,841560110811,97
A7000WM085,841560110828,49
A7000WM09,841560110835,93
A7000WM10,841560110859,48
A7000WM105,841560110866,44
A7000WM11,841560110873,29
A7000WM12,841560110880,27
A7000WW05,841560110903,22
A7000WW055,841560110910,16
A7000WW06,841560110927,24
A7000WW065,841560110934,58
A7000WW07,841560110941,94
A7000WW075,841560110958,68
A7000WW08,841560110965,110
A7000WW085,841560110972,202
A7000WW09,841560110989,205
A7000WW095,841560110996,152
A7000WW10,841560111009,118
A7000WW105,841560111016,28
A7000WW11,841560111023,41
A7000WW12,841560111030,58
A7000WX05,841560111047,6
A7000WX055,841560111054,9
A7000WX06,841560111061,15
A7000WX065,841560111078,7
A7000WX07,841560111085,46
A7000WX075,841560111092,20
A7000WX08,841560111108,53
A7000WX085,841560111115,114
A7000WX09,841560111122,85
A7000WX095,841560111139,17
A7000WX10,841560111146,67
A7000WX105,841560111153,55
A7000WX11,841560111160,45
A7000WX12,841560111177,39
A700WM05,045468060968,8
A700WM055,045468060975,6
A700WM06,045468060982,20
A700WM065,045468060999,5
A700WM07,045468061019,8
A700WM075,045468061026,21
A700WM08,045468061033,37
A700WM085,045468061217,13
A700WM09,045468061224,27
A700WM095,045468061231,10
A700WM10,045468061248,15
A700WM105,045468061255,2
A700WM11,045468061262,30
A700WM13,045468061286,7
A700WW055,045468061316,3
A700WW06,045468061323,15
A700WW065,045468061330,21
A700WW07,045468061347,27
A700WW075,045468061354,19
A700WW08,045468061361,36
A700WW085,045468061378,52
A700WW09,045468061385,25
A700WW095,045468061392,36
A700WW10,045468061408,28
A700WW105,045468061415,14
A700WW11,045468061422,32
A700WW12,045468061439,10
A700WW13,045468061446,9
A700WX055,045468061477,2
A700WX06,045468061484,10
A700WX07,045468061507,13
A700WX075,045468061682,9
A700WX08,045468061699,25
A700WX085,045468061705,21
A700WX09,045468061712,8
A700WX095,045468061729,11
A700WX10,045468061736,36
A700WX105,045468061743,14
A700WX11,045468061750,15
A700WX12,045468061767,1
A700WX13,045468061774,1
A7100MM07,841560111184,9
A7100MM075,841560111191,16
A7100MM08,841560111207,12
A7100MM085,841560111214,20
A7100MM09,841560111221,21
A7100MM095,841560111238,41
A7100MM10,841560111245,16
A7100MM105,841560111252,10
A7100MM11,841560111269,1
A7100MM115,841560111276,15
A7100MM12,841560111283,32
A7100MM13,841560111306,4
A7100MM14,841560111313,11
A7100MM15,841560111320,3
A7100MW07,841560111344,13
A7100MW075,841560111351,2
A7100MW08,841560111368,15
A7100MW085,841560111375,9
A7100MW09,841560111382,47
A7100MW095,841560111399,44
A7100MW10,841560111405,38
A7100MW105,841560111412,35
A7100MW105S,841560125945,6
A7100MW11,841560111429,30
A7100MW115,841560111436,8
A7100MW12,841560111443,16
A7100MW125,841560111450,27
A7100MW13,841560111467,16
A7100MW14,841560111474,10
A7100MW15,841560111481,24
A7100MX075,841560111504,7
A7100MX08,841560111511,9
A7100MX085,841560111528,34
A7100MX09,841560111535,29
A7100MX095,841560111542,20
A7100MX10,841560111559,25
A7100MX105,841560111566,39
A7100MX11,841560111573,29
A7100MX115,841560111580,64
A7100MX12,841560111597,36
A7100MX125,841560111603,17
A7100MX13,841560111610,34
A7100MX14,841560111627,22
A7100MX15,841560111634,6
A7100WM05,841560111641,10
A7100WM055,841560111658,13
A7100WM06,841560111665,16
A7100WM07,841560111689,25
A7100WM08,841560111702,51
A7100WM085,841560111719,85
A7100WM09,841560111726,99
A7100WM095,841560111733,46
A7100WM10,841560111740,60
A7100WM105,841560111757,14
A7100WM11,841560111764,26
A7100WM12,841560111771,23
A7100WW05,841560111795,20
A7100WW055,841560111801,4
A7100WW065,841560111825,38
A7100WW07,841560111832,92
A7100WW075,841560111849,67
A7100WW08,841560111856,176
A7100WW085,841560111863,103
A7100WW09,841560111870,71
A7100WW095,841560111887,96
A7100WW10,841560111894,66
A7100WW105,841560111900,39
A7100WW11,841560111917,81
A7100WW12,841560111924,27
A7100WX05,841560111931,4
A7100WX055,841560111948,5
A7100WX06,841560111955,15
A7100WX065,841560111962,27
A7100WX07,841560111979,31
A7100WX075,841560111986,21
A7100WX08,841560111993,54
A7100WX085,841560112006,64
A7100WX09,841560112013,27
A7100WX095,841560112020,13
A7100WX10,841560112037,45
A7100WX105,841560112044,34
A7100WX11,841560112051,49
A7100WX12,841560112068,32
A7200MM07,841560112075,7
A7200MM075,841560112082,5
A7200MM085,841560112105,11
A7200MM09,841560112112,5
A7200MM095,841560112129,4
A7200MM10,841560112136,22
A7200MM105,841560112143,19
A7200MM11,841560112150,11
A7200MM115,841560112167,19
A7200MM12,841560112174,17
A7200MM13,841560112198,7
A7200MM14,841560112204,3
A7200MM15,841560112211,6
A7200MW07,841560112235,16
A7200MW075,841560112242,18
A7200MW08,841560112259,12
A7200MW085,841560112266,6
A7200MW09,841560112273,11
A7200MW095,841560112280,27
A7200MW10,841560112297,16
A7200MW105,841560112303,15
A7200MW11,841560112310,36
A7200MW115,841560112327,7
A7200MW12,841560112334,17
A7200MW125,841560112341,10
A7200MW13,841560112358,8
A7200MW14,841560112365,7
A7200MW15,841560112372,56
A7200MX07,841560112389,7
A7200MX075,841560112396,14
A7200MX085,841560112419,24
A7200MX09,841560112426,12
A7200MX095,841560112433,4
A7200MX10,841560112440,17
A7200MX105,841560112457,24
A7200MX11,841560112464,31
A7200MX115,841560112471,10
A7200MX12,841560112488,24
A7200MX125,841560112495,3
A7200MX13,841560112501,26
A7200MX14,841560112518,3
A7200MX15,841560112525,3
A7200WM05,841560112532,14
A7200WM055,841560112549,9
A7200WM06,841560112556,15
A7200WM065,841560112563,18
A7200WM07,841560112570,29
A7200WM075,841560112587,35
A7200WM08,841560112594,45
A7200WM085,841560112600,43
A7200WM09,841560112617,18
A7200WM095,841560112624,11
A7200WM10,841560112631,9
A7200WM105,841560112648,17
A7200WM11,841560112655,7
A7200WM12,841560112662,18
A7200WW06,841560112709,15
A7200WW065,841560112716,15
A7200WW07,841560112723,18
A7200WW075,841560112730,39
A7200WW08,841560112747,52
A7200WW085,841560112754,50
A7200WW09,841560112761,38
A7200WW095,841560112778,43
A7200WW095S,841560125969,6
A7200WW10,841560112785,27
A7200WW105,841560112792,12
A7200WW11,841560112808,30
A7200WW12,841560112815,10
A7200WX05,841560112822,1
A7200WX055,841560112839,8
A7200WX06,841560112846,12
A7200WX065,841560112853,10
A7200WX075,841560112877,21
A7200WX08,841560112884,17
A7200WX085,841560112891,12
A7200WX09,841560112907,12
A7200WX095,841560112914,26
A7200WX10,841560112921,19
A7200WX105,841560112938,27
A7200WX11,841560112945,15
A7200WX12,841560112952,14
A720WM055,045468130159,13
A720WM06,045468130166,30
A720WM065,045468130173,2
A720WM07,045468130180,35
A720WM075,045468130197,20
A720WM08,045468130203,41
A720WM085,045468130227,26
A720WM09,045468130234,35
A720WM095,045468130241,10
A720WM10,045468130258,13
A720WM105,045468130265,13
A720WM11,045468130272,31
A720WM12,045468130289,12
A720WM13,045468130296,12
A720WW05,045468130326,8
A720WW055,045468130340,11
A720WW06,045468130357,32
A720WW065,045468130364,9
A720WW065S,045468156999,6
A720WW07,045468130371,54
A720WW075,045468130395,40
A720WW08,045468130418,71
A720WW085,045468130425,39
A720WW09,045468130432,56
A720WW095,045468130449,53
A720WW10,045468130456,73
A720WW105,045468130463,34
A720WW11,045468130470,7
A720WW12,045468130487,17
A720WX05,045468130517,14
A720WX055,045468130524,13
A720WX06,045468130531,15
A720WX065,045468130548,1
A720WX07,045468130555,49
A720WX075,045468130562,10
A720WX08,045468130579,25
A720WX085,045468130586,58
A720WX09,045468130593,7
A720WX095,045468130609,59
A720WX10,045468130715,27
A720WX11,045468130739,6
A720WX12,045468130746,9
A720WX13,045468130753,8
A723WM05,045468130777,11
A723WM055,045468130784,16
A723WM06,045468130791,1
A723WM065,045468130814,7
A723WM07,045468130821,14
A723WM075,045468130838,25
A723WM08,045468130845,10
A723WM085,045468130852,32
A723WM09,045468130869,8
A723WM095,045468130876,9
A723WM10,045468130883,28
A723WM105,045468130890,5
A723WM11,045468130906,12
A723WM12,045468130913,10
A723WM13,045468130920,9
A723WW05,045468131439,10
A723WW055,045468130944,10
A723WW06,045468130951,4
A723WW065,045468131415,32
A723WW065S,841560125389,12
A723WW07,045468130968,32
A723WW075,045468131491,24
A723WW08,045468130999,51
A723WW085,045468131002,34
A723WW09,045468131187,31
A723WW095,045468131484,46
A723WW10,045468131477,20
A723WW105,045468131217,3
A723WW11,045468131460,8
A723WW12,045468131231,5
A723WX05,045468131262,7
A723WX065,045468131293,11
A723WX07,045468131309,25
A723WX075,045468131316,19
A723WX08,045468131323,3
A723WX085,045468131330,16
A723WX09,045468131347,19
A723WX095,045468131354,14
A723WX10,045468131361,35
A723WX105,045468131378,6
A723WX11,045468131385,19
A723WX12,045468131453,8
A730WM05,045468098978,8
A730WM055,045468098985,15
A730WM06,045468098992,2
A730WM065,045468099005,21
A730WM07,045468099012,19
A730WM075,045468099029,6
A730WM08,045468099036,19
A730WM085,045468099043,1
A730WM09,045468099050,18
A730WM10,045468099074,8
A730WM105,045468099081,17
A730WM11,045468099098,11
A730WM12,045468099104,1
A730WM13,045468099111,17
A730WW05,045468099128,12
A730WW055,045468099135,8
A730WW06,045468099142,16
A730WW07,045468099166,15
A730WW075,045468099173,9
A730WW08,045468099180,53
A730WW085,045468099197,55
A730WW09,045468099203,14
A730WW10,045468099227,23
A730WW105,045468099234,9
A730WW11,045468099241,14
A730WW12,045468099258,15
A730WW13,045468099265,8
A730WX05,045468099272,10
A730WX055,045468099289,11
A730WX06,045468099296,12
A730WX075,045468099326,17
A730WX08,045468099333,18
A730WX09,045468099357,1
A730WX095,045468099364,13
A730WX105,045468099388,31
A730WX12,045468099401,5
A730WX13,045468099418,9
A8000WM05,841560140313,5
A8000WM055,841560140320,7
A8000WM06,841560140337,9
A8000WM065,841560140344,10
A8000WM07,841560140351,2
A8000WM075,841560140368,27
A8000WM08,841560140375,25
A8000WM085,841560140382,5
A8000WM09,841560140399,2
A8000WM095,841560140405,12
A8000WM10,841560140412,6
A8000WM105,841560140429,4
A8000WM12,841560140443,5
A8000WM13,841560140450,6
A8000WW05,841560140481,7
A8000WW055,841560140498,7
A8000WW06,841560140504,7
A8000WW065,841560140511,8
A8000WW07,841560140528,12
A8000WW075,841560140535,27
A8000WW08,841560140542,34
A8000WW085,841560140559,18
A8000WW09,841560140566,26
A8000WW095,841560140573,12
A8000WW10,841560140580,8
A8000WW105,841560140597,22
A8000WW11,841560140603,2
A8000WW12,841560140610,9
A8000WW13,841560140627,5
A8000WX05,841560140641,9
A8000WX055,841560140658,4
A8000WX06,841560140665,10
A8000WX065,841560140672,1
A8000WX07,841560140689,4
A8000WX075,841560140696,14
A8000WX08,841560140702,3
A8000WX085,841560140719,24
A8000WX09,841560140726,16
A8000WX10,841560140740,8
A8000WX105,841560140757,10
A8000WX11,841560140764,6
A8000WX12,841560140771,3
A8000WX13,841560140788,8
A8100MM07,841560140795,4
A8100MM075,841560140801,6
A8100MM08,841560140818,7
A8100MM085,841560140825,15
A8100MM09,841560140832,14
A8100MM095,841560140849,9
A8100MM10,841560140856,32
A8100MM105,841560140863,25
A8100MM11,841560140870,19
A8100MM115,841560140887,12
A8100MM12,841560140894,8
A8100MM125,841560140900,11
A8100MM13,841560140917,19
A8100MM14,841560140924,18
A8100MW07,841560140948,6
A8100MW075,841560140955,6
A8100MW08,841560140962,14
A8100MW085,841560140979,13
A8100MW09,841560140986,21
A8100MW095,841560140993,23
A8100MW10,841560141006,19
A8100MW11,841560141020,27
A8100MW115,841560141037,16
A8100MW12,841560141044,13
A8100MW13,841560141068,2
A8100MW14,841560141075,4
A8100MX07,841560141082,11
A8100MX075,841560141099,8
A8100MX08,841560141105,19
A8100MX085,841560141112,18
A8100MX09,841560141129,11
A8100MX095,841560141136,10
A8100MX105,841560141150,31
A8100MX11,841560141167,4
A8100MX115,841560141174,13
A8100MX12,841560141181,8
A8100MX125,841560141198,12
A8100MX13,841560141204,24
A8100MX14,841560141211,12
A8100WM05,841560141235,4
A8100WM055,841560141242,7
A8100WM06,841560141259,20
A8100WM065,841560141266,14
A8100WM07,841560141273,51
A8100WM075,841560141280,24
A8100WM08,841560141297,55
A8100WM085,841560141303,37
A8100WM09,841560141310,31
A8100WM095,841560141327,27
A8100WM10,841560141334,26
A8100WM105,841560141341,11
A8100WM12,841560141365,4
A8100WM13,841560141372,10
A8100WW05,841560141402,10
A8100WW055,841560141419,12
A8100WW06,841560141426,27
A8100WW065,841560141433,32
A8100WW075,841560141457,37
A8100WW08,841560141464,37
A8100WW085,841560141471,41
A8100WW09,841560141488,57
A8100WW095,841560141495,13
A8100WW10,841560141501,45
A8100WW105,841560141518,39
A8100WW11,841560141525,2
A8100WW12,841560141532,15
A8100WX05,841560141563,4
A8100WX055,841560141570,12
A8100WX06,841560141587,11
A8100WX065,841560141594,8
A8100WX07,841560141600,12
A8100WX075,841560141617,16
A8100WX08,841560141624,13
A8100WX085,841560141631,14
A8100WX09,841560141648,26
A8100WX095,841560141655,6
A8100WX10,841560141662,10
A8100WX105,841560141679,36
A8100WX11,841560141686,19
A8100WX12,841560141693,5
A8100WX13,841560141709,7
A830WM05,045468098053,13
A830WM055,045468098060,12
A830WM06,045468098077,12
A830WM065,045468098084,19
A830WM07,045468098091,18
A830WM075,045468098107,24
A830WM08,045468098114,15
A830WM085,045468098121,6
A830WM09,045468098138,10
A830WM095,045468098145,30
A830WM10,045468098152,19
A830WM105,045468098169,10
A830WM11,045468098176,15
A830WM13,045468098190,12
A830WW05,045468098213,4
A830WW055,045468098237,27
A830WW06,045468098244,61
A830WW065,045468098251,2
A830WW07,045468098268,51
A830WW075,045468098275,76
A830WW08,045468098282,80
A830WW085,045468098299,78
A830WW09,045468098305,42
A830WW095,045468098312,30
A830WW11,045468098343,28
A830WW12,045468098350,5
A830WW13,045468098367,10
A830WX05,045468098374,5
A830WX055,045468098381,6
A830WX06,045468098398,16
A830WX065,045468098404,17
A830WX07,045468098411,20
A830WX08,045468098435,34
A830WX085,045468098442,40
A830WX09,045468098459,25
A830WX10,045468098473,18
A830WX105,045468098480,11
A830WX11,045468098497,37
A830WX12,045468098503,11
A830WX13,045468098510,11
A832WM05,045468098527,3
A832WM055,045468098534,10
A832WM06,045468098541,8
A832WM065,045468098558,13
A832WM07,045468098565,10
A832WM075,045468098572,27
A832WM08,045468098589,6
A832WM085,045468098596,16
A832WM09,045468098602,22
A832WM095,045468098619,11
A832WM10,045468098626,17
A832WM105,045468098633,10
A832WM11,045468098640,12
A832WM12,045468098657,10
A832WM13,045468098664,12
A832WW05,045468098671,5
A832WW06,045468098695,17
A832WW065,045468098701,16
A832WW07,045468098718,35
A832WW075,045468098725,30
A832WW08,045468098732,43
A832WW085,045468098749,39
A832WW09,045468098756,11
A832WW095,045468098763,9
A832WW10,045468098770,27
A832WW105,045468098787,7
A832WW11,045468098794,1
A832WW12,045468098800,9
A832WW13,045468098817,3
A832WX05,045468098824,5
A832WX055,045468098831,6
A832WX06,045468098848,8
A832WX065,045468098855,8
A832WX07,045468098862,16
A832WX075,045468098879,4
A832WX08,045468098886,19
A832WX085,045468098893,13
A832WX09,045468098909,22
A832WX095,045468098916,19
A832WX10,045468098923,11
A832WX105,045468098930,14
A832WX11,045468098947,21
A832WX12,045468098954,6
A832WX13,045468098961,6
B3000MM065,045468031043,5
B3000MM07,045468031050,11
B3000MM075,045468031067,5
B3000MM08,045468031074,5
B3000MM09,045468031098,19
B3000MM095,045468031104,44
B3000MM10,045468031111,20
B3000MM105,045468031128,64
B3000MM11,045468031135,34
B3000MM12,045468031159,51
B3000MM125,045468031166,26
B3000MM13,045468031173,37
B3000MM14,045468031180,15
B3000MM15,045468031197,7
B3000MM16,045468031203,7
B3000MW065,045468032040,21
B3000MW07,045468032057,14
